BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2016-01-25,Новатэк ао,NVTK,7630,657077194.0,597.5,581.0,600.0,595.7,591.7,595.7,1110470,591.7,591.7,595.7,657077194.0,657077194.0,657077194.0,,3
TQBR,2016-01-26,Новатэк ао,NVTK,9502,884569669.0,590.0,575.8,600.0,577.0,584.9,577.0,1512250,584.9,584.9,577.0,884569669.0,884569669.0,884569669.0,,3
TQBR,2016-01-27,Новатэк ао,NVTK,7436,763157901.0,578.4,577.6,602.7,600.0,593.0,600.0,1286800,593.1,593.1,600.0,763157901.0,763157901.0,763157901.0,,3
TQBR,2016-01-28,Новатэк ао,NVTK,11949,1467156553.0,599.5,599.0,622.9,618.4,613.0,618.4,2393210,613.0,613.0,618.4,1467156553.0,1467156553.0,1467156553.0,,3
TQBR,2016-01-29,Новатэк ао,NVTK,8721,1087371924.0,620.1,615.1,639.2,639.2,627.3,639.2,1733300,627.3,627.3,639.2,1087371924.0,1087371924.0,1087371924.0,,3
TQBR,2016-02-01,Новатэк ао,NVTK,8270,874182013.0,639.0,629.6,644.2,630.0,636.8,630.0,1372750,636.8,636.8,630.0,874182013.0,874182013.0,874182013.0,,3
TQBR,2016-02-02,Новатэк ао,NVTK,6924,792383177.0,629.0,621.0,639.3,622.1,629.8,622.1,1258200,629.8,629.8,622.1,792383177.0,792383177.0,792383177.0,,3
TQBR,2016-02-03,Новатэк ао,NVTK,6233,724280334.0,619.9,613.0,626.1,613.0,618.6,613.0,1170910,618.6,618.6,613.0,724280334.0,724280334.0,724280334.0,,3
TQBR,2016-02-04,Новатэк ао,NVTK,9760,1100031818.0,630.0,620.2,642.4,636.0,630.5,636.0,1744420,630.6,630.6,636.0,1100031818.0,1100031818.0,1100031818.0,,3
TQBR,2016-02-05,Новатэк ао,NVTK,5718,596040415.0,636.0,620.4,636.9,623.3,627.7,623.3,949610,627.7,627.7,623.3,596040415.0,596040415.0,596040415.0,,3
TQBR,2016-02-08,Новатэк ао,NVTK,8757,857123993.0,624.4,601.0,628.6,604.1,613.1,604.1,1398100,613.1,613.1,604.1,857123993.0,857123993.0,857123993.0,,3
TQBR,2016-02-09,Новатэк ао,NVTK,8806,1181838647.0,600.0,598.6,616.0,604.9,605.4,604.9,1951960,605.5,605.5,604.9,1181838647.0,1181838647.0,1181838647.0,,3
TQBR,2016-02-10,Новатэк ао,NVTK,8130,990413878.0,602.0,597.8,619.6,615.8,608.7,615.8,1627470,608.6,608.6,615.8,990413878.0,990413878.0,990413878.0,,3
TQBR,2016-02-11,Новатэк ао,NVTK,11313,1496866622.0,613.2,594.1,613.2,597.0,599.6,597.0,2496410,599.6,599.6,597.0,1496866622.0,1496866622.0,1496866622.0,,3
TQBR,2016-02-12,Новатэк ао,NVTK,6542,724539765.0,602.3,602.0,613.7,610.0,609.0,610.0,1189670,609.0,609.0,610.0,724539765.0,724539765.0,724539765.0,,3
TQBR,2016-02-15,Новатэк ао,NVTK,5289,494643326.0,614.9,601.0,615.9,607.2,608.9,607.2,812350,608.9,608.9,607.2,494643326.0,494643326.0,494643326.0,,3
TQBR,2016-02-16,Новатэк ао,NVTK,5438,558301102.0,613.0,602.3,617.8,605.2,611.0,605.2,913820,611.0,611.0,605.2,558301102.0,558301102.0,558301102.0,,3
