,RTSI_RUB,RTSI_USD,IMOEX,CNY,USD,ZeroCoupon
2017-06-16,0.004404754996748528,0.002439614500584719,0.0028000572113850986,-0.003023529411764758,-0.0020728968733805253,0.0002000000000000196
2017-06-19,0.01354599369806464,0.00398238098111392,0.014740168192615144,0.009664515063191104,0.011640990133287232,-0.00010000000000000286
2017-06-20,-0.0001969747858310278,-0.01733878237874875,0.004422147498621465,0.019366073724316868,0.020361894169482753,-0.00020000000000000573
2017-06-21,-0.0005375491504404639,-0.007848893509882382,-0.003848306745032226,0.013597954574118054,0.01157087158847947,-0.0002999999999999947
2017-06-22,0.007410759967502845,0.005260291987301269,0.004992408729151077,-0.007194163226062034,-0.006382361473745268,-0.0003999999999999976
2017-06-23,0.008360398690876236,0.010710818130716948,0.0039837638773152495,-0.00970729984390828,-0.009217935349322248,9.999999999998899e-05
2017-06-26,-0.005280465445569593,0.003953768214130404,-0.0037858909963265353,-0.01256371020628888,-0.010356150543066378,-0.000899999999999998
2017-06-27,0.009124783909928658,0.011028967406631507,0.00997102758023849,0.009670841829303889,0.012251148545176171,0.0003000000000000086
2017-06-28,0.010115553189764537,-0.0009563753374709494,0.006940083238421657,0.004627546015809836,-0.004874768868717405,-0.00020000000000000573
2017-06-29,-0.011925326224784483,-0.0023732836073910857,-0.005782302138500395,0.0036872817496782506,0.0038006756756756577,0.0006000000000000033
2017-06-30,0.003958214126723147,0.0005097706032284322,-0.0008186960404882315,-0.0053217665976171835,-0.008329827513672616,0.0011000000000000038
2017-07-03,0.009916456296496179,0.008451886189258184,0.012285182229316183,0.005005062592047027,0.005684710673680593,0.001999999999999988
2017-07-04,0.008442239373404492,0.008093756810841901,0.0077841258494999455,-0.001969157498254215,0.0024888213954272764,-0.0006999999999999923
2017-07-05,0.002605848339704675,-0.009542153519590424,0.002075727547720785,0.014430742758818393,0.00959394066905106,-0.004299999999999991
2017-07-06,0.004870759920584167,0.003879430090883762,0.0009576450259709546,0.0004183958477039784,0.002959196432292588,-0.00789999999999999
2017-07-07,-0.010698461840934259,-0.016357149210804556,-0.005584384521791552,0.0023171696620323257,0.003241356382978733,0.000899999999999998
2017-07-10,0.010147795798234771,0.010952132149029348,0.006933405839538276,-0.001770510290386107,-0.00207107944660756,-0.0007499999999999937
2017-07-11,0.002411292742771076,-0.004601745283956515,0.006179442707738403,0.010054452201812003,0.008799601527478051,-0.0023999999999999855
2017-07-12,0.02088943813799027,0.02413355832692643,0.008644536652835377,-0.011341267000715805,-0.01242593811718229,-0.002600000000000005
2017-07-13,-0.01000306840056564,0.004104594025427177,0.002824410685687173,-0.0012557413399097994,-0.0030414132155653917,0.0092
2017-07-14,0.010190945633414827,0.013962656206002455,0.00039797745814862395,-0.010047234461901033,-0.012244556813907681,-0.00020000000000000573
2017-07-17,-0.009327614083379454,-0.004721001273617076,-0.0008058387608445017,0.004473888965170092,0.004019292604501512,-0.00019999999999999185
2017-07-18,-0.003126232034641241,-0.0008563126599571147,-0.005818968817473125,-0.000808775786847904,-0.002486199485904561,-0.00010000000000000286
2017-07-19,0.0029071350820679687,0.004506716741297101,0.0021461100471835692,-0.0045487710337908105,-0.0030415680973301384,-0.00010000000000001674
2017-07-20,-0.004177706532725756,-0.004400218572948811,-0.00275630286542794,-0.0018896663879887088,-0.0011016949152542477,0.00030000000000002247
2017-07-21,-0.016870382257688776,-0.013143451383673121,-0.01098376067936968,0.007022214062786913,0.007211334521082469,-0.00040000000000001146
2017-07-24,0.00462947461980856,-0.010928002029486183,0.0034387288131190186,0.014527596736702897,0.010865902964959595,0.00020000000000000573
2017-07-25,-0.0008089508239749188,-0.0035809764326373283,-0.004151675941503785,-0.003841013488471323,-0.002249812515623728,0.0
2017-07-26,0.010441766222220705,0.010435023661960807,0.004870745894694162,-0.0056033462236603215,-0.007892099549022813,-0.0003000000000000086
2017-07-27,0.001285690780570059,0.010141093474426821,0.006217991826599656,0.0011678004535147224,0.001683572540931877,0.00019999999999999185
2017-07-28,-0.01562022223256121,-0.016014355691352677,-0.014585218392695554,0.0006681539698538685,0.001134501449640668,0.0
2017-07-31,0.004638912320166222,-0.007196088482315455,0.0014503717229685797,0.006099907199927701,0.003609502224460659,0.0
2017-08-01,0.00658925964693613,0.007049665389121662,0.010737003328940009,0.0075027277533434855,0.009534961525593744,0.0035500000000000045
2017-08-02,0.01568710762464831,0.007079192301624904,0.013060913129980367,0.0043765630582353054,0.003976801988401002,0.007100000000000009
2017-08-03,0.005048485843255124,0.007822443265258272,-9.666849828038337e-05,-0.0040017785682524565,-0.0037960059415745873,0.005200000000000007
2017-08-04,-0.003180720800289527,-0.002603433034456648,-0.006004202942059389,-0.005513392857142918,-0.006461232604373812,0.0033000000000000043
2017-08-07,0.0002614807247198758,0.005795097055701248,0.008640945180164561,0.001122258882679139,0.0010421877605468755,0.001400000000000002
2017-08-08,0.014398348773070557,0.015503350505480906,0.00976466348959848,-4.484003318172558e-05,-0.0035813934119017787,-0.0005000000000000004
2017-08-09,-0.014842233384746994,-0.013073453546806002,-0.006885771583375555,0.004215152126634036,0.0027583901032306457,-0.0029
2017-08-10,-0.005383969175397962,-0.0055266768439969916,-0.007935584110612348,0.006273861885730758,0.0021256199724919433,-0.0022999999999999965
2017-08-11,-0.0026562731855632737,-0.0066552668907758905,-0.007856220953663673,-0.005435988462391794,-0.004117451339211486,-0.0016999999999999932
2017-08-14,0.001994702910832702,0.008528868066627115,0.0035581516122231704,-0.002677077523703164,0.00012528711630821476,0.006999999999999992
2017-08-15,-0.0013373877742166584,-0.003568900138682829,-0.000753170231843181,-0.0022145173917906824,-0.002630699849674234,-0.00020000000000000573
2017-08-16,-0.0037076130444697597,0.002248284588057814,-0.00379432696843518,-0.005122629242702792,-0.005610215616495773,0.00020000000000000573
2017-08-17,0.0018194509884295051,0.004166019266625298,-0.0006999917648028431,-0.0011717649709875877,-0.0025683129131404137,-0.00010000000000000286
2017-08-18,-0.006032638845368088,-0.005995841593733453,-0.005567802546458389,-0.002921568848631151,-0.00379907133811741,-0.0002999999999999947
2017-08-21,-0.0008141694926828702,0.006265505667169435,0.003599712023038215,0.003778622499773787,0.002457627118644057,0.00019999999999999185
2017-08-22,0.005686053897644872,0.004979261135658275,0.005026681667578359,-0.00216396546671771,-0.001268069997463872,-9.999999999998899e-05
2017-08-23,0.006790006244501212,0.005310551835603805,0.005710177672794359,0.001163394853954225,-8.464533604202185e-05,9.999999999998899e-05
2017-08-24,0.004813756652807255,0.004784872148216213,0.007648632640973707,0.0016246037207938713,0.0015660712774061558,0.00020000000000000573
2017-08-25,0.009805217649177633,0.010028953483942171,0.002857866734228498,-0.006510402000428073,-0.009846595951485404,-0.0003999999999999976
2017-08-28,-0.004422162822888431,0.007788852322982764,0.004047212425599023,0.0019727220162579773,-0.002390098164746113,0.0
2017-08-29,0.005718674416146374,-0.0010947368421053705,0.000991369549354415,0.006936193806080793,0.0068452126294171745,0.0002999999999999947
2017-08-30,0.012888711298094435,0.015764626538526505,0.009934041184041398,-0.0022362063153162914,-0.004674088552732214,-0.00010000000000000286
2017-08-31,0.005542805955639052,0.010540293800315181,0.006640516108478378,-0.009212645425775046,-0.009221311475409832,-9.999999999998899e-05
2017-09-01,-0.0025765044736398846,0.004325448970652568,-0.0055582478662064005,-0.002887249497004696,-0.008617718028266164,0.006699999999999998
2017-09-04,-0.009509905386342554,-0.007950353449999059,-0.003809088106296432,0.00997503391511545,0.005693671766342057,0.0010333333333333306
2017-09-05,0.008635125462889803,0.008243041499134574,0.00034941996286175225,-0.007551301442535685,-0.005661437400060421,-0.0046333333333333365
2017-09-06,-0.0021797058597079477,0.005332340143346492,0.005279388429257237,-0.0018197327267557295,-0.0029554937413074356,-0.010300000000000004
2017-09-07,-0.004300505657808706,0.0036414565826330403,-0.002198947681921859,0.0009684954138893254,-0.007846556233653046,-0.005549999999999999
2017-09-08,0.009020527234803621,0.007994742196573368,0.011232880801126166,0.004553215708594127,0.008216168717047445,-0.0007999999999999952
2017-09-11,0.007528965486994554,0.006368288957762092,0.005598327389005009,-0.008317280453257747,-0.0025711421972370863,-0.0010999999999999899
2017-09-12,0.003552709068871396,-0.002227665654898181,0.007176647277814974,0.008135655194478897,0.008563439356868319,0.0005000000000000004
2017-09-13,-0.00010566443901838252,-0.005203561548793312,-0.0022391684476394946,0.002742893412521985,0.004332004851845372,0.0020999999999999908
2017-09-14,0.005901742364922802,0.006536239918453424,-0.0009444111791022669,-0.007121057985757795,-0.007936507936507908,0.0
2017-09-15,-0.004371773248818656,-0.002007657525606499,0.0007601413083200281,0.0005464480874315392,0.0033043478260870174,-0.0005000000000000004
2017-09-18,-0.0019515827667426766,-0.0038186624889845477,0.0025659627716292377,0.005598033861277774,0.007280291211648526,0.00010000000000000286
2017-09-19,-0.002129760677028969,-0.00931965616455499,-0.004900246712123968,-0.0005431093007467469,0.00030115298571664617,0.0
2017-09-20,0.009185836136656578,0.01237474181706677,0.0041679071152129765,-0.0006000090567405136,-8.601780568573414e-05,-0.00010000000000000286
2017-09-21,0.0007665373068059811,-0.0020491255579412337,0.0013171132377167716,-0.0016651751832258421,-0.003828121639640525,-0.00019999999999999185
2017-09-22,-0.005485473943103836,0.002776463446207078,-0.004179124762163422,-0.007182408205873014,-0.006908462867012077,-0.0005000000000000004
2017-09-25,0.0024624705916187484,0.006499056301413786,0.008520054785706943,-0.004548623412839015,0.0009565217391305225,0.00019999999999999185
2017-09-26,0.0005696971384336891,-0.0029012684204008377,0.0009762651574831693,0.0015843675732769569,0.004604291547215755,0.0006000000000000033
2017-09-27,0.010123612628882395,-0.00028387417277286886,0.004823453863349814,0.004665344627975854,0.00648564510549976,0.00019999999999999185
2017-09-28,-0.0017963484157109688,-0.001224554989618043,-0.00455523948643044,-0.005796043173675769,-0.004897327949136554,0.0
2017-09-29,0.003927223210002939,0.009941717900422864,0.0026790368983029555,-0.005588836099061245,-0.007425315144189204,-0.00019999999999999185
2017-10-02,-0.004791406695167533,-0.007090389267648933,-0.0007076868269153547,0.0023081095428789666,0.007524356297842871,0.004100000000000006
2017-10-03,0.001820413241226726,0.0010720392667606937,0.0005251189948549673,0.000667810387905643,-0.00021584286639331207,0.002599999999999991
2017-10-04,0.0013672830928688207,0.0064076466943976396,0.0001348221551322748,-0.0020251067208229,-0.0036701208981001487,-0.000899999999999998
2017-10-05,0.002945404118453343,0.006076648433789966,0.005406602506391245,0.0008993116806752521,0.00017334777898159182,-0.005699999999999997
2017-10-06,-0.00312128375594245,-0.00852235479218566,0.0026528501379099456,0.007476011104583513,0.008535898435807487,-0.005099999999999993
2017-10-09,0.008973174132124395,-0.001630961826677213,0.001160536043479432,0.008769723302080923,0.0024059116686716564,-0.00449999999999999
2017-10-10,-0.005290721931868858,0.002128129277230606,-0.004474571743413369,3.4003196300647076e-05,-0.00587176410080581,-0.003899999999999987
2017-10-11,0.00434486068909945,0.00745466401141992,0.006785151252330257,-0.00291284143715298,-0.002586764388876839,-0.0006000000000000033
2017-10-12,-0.0015811926994681036,0.0005597732918170006,-0.0029080420928384587,-0.002307526172803054,-0.002420574886535576,-0.00030000000000000165
2017-10-13,0.011008936315297424,0.011084303646980764,0.0018186504754267308,-0.008100717785120115,-0.009315828242124846,0.0
2017-10-16,-0.0061910308046049245,0.0013833171946326939,0.003630697980245623,0.0012175650995303045,0.002755423372988286,-0.00020000000000000573
2017-10-17,-0.008825390130476674,-0.010032463047382367,-0.006560988231049225,-0.005564159926576107,-0.0004361669647141575,0.00020000000000000573
2017-10-18,0.0009033742588637761,0.001020390364724122,0.0008745227160860125,0.0006229810798341617,0.002312693633547136,-0.00020000000000000573
2017-10-19,-0.0030955514711409338,-0.007971841538957358,-0.01034663865546226,-0.0007263587520466297,-0.002655637788419596,-0.00020000000000000573
2017-10-20,-0.004370101699964546,-0.0036798285674137787,-0.0004342099549869971,0.0026421755835284166,0.0036666812169889873,0.00010000000000001674
2017-10-23,-0.003965022838034571,-0.0029706024946010157,-0.003870973969872016,-0.0026697353279631075,0.0011742704301307416,-0.00020000000000000573
2017-10-24,-0.004916874989459141,-0.0035806485836544777,-0.0009787722707031987,0.001315364379009587,0.001216333622936494,0.0005000000000000004
2017-10-25,-0.005669575335049415,-0.00789686166295478,-0.005970540161704174,0.002131778479408153,0.002169385629989584,-0.00010000000000000286
2017-10-26,0.0026448157866933997,5.366102331572087e-05,-0.0013613209204286214,-0.0001954764450883273,0.0019049268334920821,0.00010000000000000286
2017-10-27,0.009602207067681778,0.00038455003174764357,0.010783264685907623,0.004496837262794706,0.003543341111399201,0.0002999999999999947
2017-10-30,-0.002747916315064214,0.004854195347839374,-0.0016966685357413525,0.0005037725695835604,-0.0015070616603514164,-0.00019999999999999185
2017-10-31,0.001275192816127868,-0.009465771095591768,-0.0004551507081467232,0.009372317903530325,0.0059942213980768155,0.0005999999999999894
2017-11-01,0.006042281530822091,0.011693805516386657,0.008923078413610286,0.0003174459208199476,-0.0005144032921811093,0.00860000000000001
2017-11-02,-0.0057181886746948685,-0.00689789867102264,-0.004652547377720584,-0.0018587360594795044,-0.0021873391662377006,0.005300000000000004
2017-11-03,0.00018819104972811473,-0.008295639425741519,0.0039121290471964,0.01099150656311032,0.01577476896625818,0.0019999999999999974
2017-11-07,0.03668853913174597,0.03389280499017455,0.03574946543978097,0.0033244979558828547,0.004823967501692783,-0.0013000000000000095
2017-11-08,0.011306664091931706,0.002946869169470956,0.0034608336619423863,-0.000369408498634205,-0.002316179567085075,-0.0023999999999999994
2017-11-09,0.009283379705654626,0.009579609861261051,0.009523765493455905,-0.0005263216833334416,0.0010552530496812373,-0.0021999999999999936
2017-11-10,-0.003933084310477453,-0.003995247033701355,-0.0065716863359298605,-0.004750593824228155,-0.0011806375442738881,-0.0014000000000000123
2017-11-13,-0.003931260779969414,-0.006872763110119862,-0.0007514083143560502,0.0056964020353944544,0.0021952043228639084,0.002699999999999994
2017-11-14,-0.006904867718154906,-0.01038483970090276,-0.00036906667650848934,0.015290930664696445,0.014953664700926739,0.0
2017-11-15,-0.007875728258248449,-0.01788258888517491,-0.016189548787860608,0.000396912899669255,-0.00037352147748481723,0.0003000000000000086
2017-11-16,0.0022003824247409653,0.008947363707199951,0.00042218834291074536,-0.009224563569035449,-0.00892634725566721,-0.0007000000000000062
2017-11-17,0.0006655188324800054,0.005263998863757502,-0.00034698614399930605,-0.006974493598371656,-0.010012148632231654,0.00010000000000001674
2017-11-20,-0.008578045347115815,-0.00329374365314139,-0.0007129756884671767,-4.4806882336989595e-05,0.00448544346648605,-0.0003000000000000086
2017-11-21,0.019448813840915014,0.01673577149337291,0.01193678152826494,0.0008737733566339667,-0.0028224787260930917,-0.0003999999999999976
2017-11-22,0.0011567016600821933,0.010020825890328489,0.0020131550871591575,-0.004801557988046379,-0.01170208271724904,0.0
2017-11-23,-0.009598587772748024,-0.0004227381352934767,-0.005369972594622574,-0.0005735686089275438,-0.0005984440454817053,-0.0003000000000000086
2017-11-24,0.007848846401815601,0.006447325266265125,0.00586904717578296,-0.004748722796119931,-0.001368691189050586,0.0
2017-11-27,-0.011362788936835178,-0.004742344072927507,-0.007079498604922407,0.0023178508434715805,0.00218434127120104,-0.00019999999999999185
2017-11-28,0.0035796996882448973,-0.0009909009443715977,0.0016683210073302757,-0.0025832214689393007,-0.002350527800333402,-0.0005000000000000004
2017-11-29,-0.012741968316112073,-0.012704737754547613,-0.011803019377049861,0.0030875367563900635,0.0044551062371487316,0.00010000000000000286
2017-11-30,-0.007544051251671902,-0.01146171855889866,-0.011044781740800702,-0.0036079510220649036,-0.0029000341180484,0.0
2017-12-01,0.003616265020881082,0.0015642122379724288,0.0025563881139853972,0.01142883007253337,0.0073567151411462195,0.011400000000000007
2017-12-04,0.00509960251899555,0.0004764719896235281,0.006377048324066159,-0.0059854782229282755,-0.0012313179347827052,0.004699999999999982
2017-12-05,-0.004978657739596493,0.00033513542116825334,-0.0027035698445800893,-0.0007428417071854154,-0.0009777664413552767,-0.006099999999999994
2017-12-06,0.0050535077124178596,-0.0025303063698478567,0.004934498436383716,0.007771845644387376,0.008170212765957308,-0.0037499999999999964
2017-12-07,-0.008498978349475217,-0.010491612013647122,-0.009872323597536758,-0.0011176680972817543,-0.000886375147729157,-0.0013999999999999985
2017-12-08,0.0017427002325074437,2.6797438164916088e-05,0.0008748781589518195,0.0016336212684062712,-0.0008026699336740606,-0.0023333333333333353
2017-12-11,0.020666782423461427,0.02216088750736911,0.020717438087591855,-0.005227998838222558,-0.002113986132251,-0.003266666666666672
2017-12-12,-0.001656941549714075,0.004832437628348174,0.005654845015358845,0.003267827063447637,0.004745360562664169,-0.004200000000000009
2017-12-13,-0.003041535810455853,-0.007287716979163084,-0.013333333333333308,-0.008294064315376048,-0.011343510162773018,-0.00019999999999999185
2017-12-14,0.0026544451955585746,0.010354796320630744,0.009601583534245783,0.003566591422121901,0.00251652804435909,0.00010000000000000286
2017-12-15,0.0014324849496036851,-0.004378663337148314,-0.003911894109393743,0.0013383418057490992,0.000680735194009463,-0.0016000000000000042
2017-12-18,-0.006938164145747661,-0.0003135151140409853,-0.004389013008456177,-0.0033020722187901974,-0.0023384353741495723,0.00010000000000000286
2017-12-19,-0.011394819151920754,-0.011612408638308036,-0.007692379765574575,0.0029073370820702493,0.0017046665246112092,-0.00020000000000000573
2017-12-20,-0.004557633189602228,-0.0046272629519293895,-0.007171318502851576,0.004640501578669465,-0.0008934269304403664,-0.00019999999999999185
2017-12-21,-0.004039094001529464,-0.002089734621412598,-0.004560217216603046,-0.003936831745179559,-0.004215636177823279,-0.0006000000000000033
2017-12-22,0.0034777245907624543,0.0077464351313700774,0.004566777173757197,-0.0004603637996857257,-0.001496685909771145,-0.0005000000000000004
2017-12-25,0.0035602894053656797,0.0072554371753104085,0.0010081124520908702,0.0025949516395378236,-0.00706638115631697,-0.0007000000000000062
2017-12-26,-0.004490532665271552,0.0009003968739618173,-0.0038146181106475385,-0.011876750700280048,-0.0059089928833298,0.00020000000000000573
2017-12-27,0.0062502748905313155,0.0034498720490494517,0.004358545180564777,-0.0013606984918925757,0.002169385629989584,-0.0007999999999999952
2017-12-28,-0.004409483302186379,0.0014448351495315315,-0.001557329180455591,0.0010219143862837399,-0.004199497792016671,-0.001700000000000007
2017-12-29,0.00578874861097467,0.00334613846929388,0.003257421928869242,0.007940108892921849,0.0022172949002217113,0.000899999999999998
2018-01-03,0.020826241010501123,0.024800117807056266,0.02049067657626069,0.02402655863155534,-0.0071143501648447405,-0.004199999999999995
2018-01-04,0.021408069524579965,0.026296214900343395,0.020729503894620027,-0.004351887466344295,-0.006641034603285467,-0.002524999999999996
2018-01-05,0.0021532018516075,0.004711037169424337,0.004463960684383039,-0.0044150597688716875,0.00250703729767765,-0.0008499999999999966
2018-01-09,0.007463675682950699,0.007590848355179647,0.008145292446804175,-0.03214004589851327,0.00021936559470003836,0.0008250000000000028
2018-01-10,0.004272787669797218,0.004466501240694809,0.0030915929342723025,0.0032073310423823553,0.0006579524519694235,0.0025000000000000022
2018-01-11,0.011126923950299572,0.011428432579537295,0.006352278174235115,-0.005937428636675013,-0.010607986674264658,0.003799999999999998
2018-01-12,0.0015652344954208974,0.009865865865865908,0.007091188319348518,0.0039053526303698405,0.003943112843914687,-0.0031000000000000055
2018-01-15,3.63800444631579e-05,0.002561316976853023,-0.00037571053492335693,0.0038901601830663157,-0.005825242718446533,-0.010000000000000009
2018-01-16,-0.0015131874555293079,-0.002538954362097612,-0.0016095298315743634,0.0014816503305221662,0.0037286931818181213,-9.999999999998899e-05
2018-01-17,0.006084836988550002,0.0028626029863056957,0.008857827440663657,0.0066006600660066805,0.003935963205377702,0.0005000000000000004
2018-01-18,0.012660702332508489,0.011528425713607904,0.008595674066789849,-0.007235726399095532,-0.004008633980881915,-0.0007000000000000062
2018-01-19,-0.008793346595717955,-0.006534925895816279,-0.004848811954018983,0.007288463728504668,0.0034498009730208334,0.0003999999999999976
2018-01-22,0.011336455505613907,0.01133824316243337,0.009744874974303874,-0.0015036743923121376,-0.003966854724964719,0.0
2018-01-23,-0.0013440102533769371,-0.0012292562999385304,-0.004184336029039226,-0.0010869934440707052,-0.0025665988140542995,-0.00010000000000000286
2018-01-24,0.002636010529646793,0.00667575462512171,0.00349724874399171,0.003468561907028933,-0.00314995563442777,0.00010000000000000286
2018-01-25,0.0046942256549529215,0.014617122694069673,0.005652386876406235,-0.0014345905768862188,-0.0043615648226444925,-0.00010000000000000286
2018-01-26,-0.018513243153626235,-0.01869265792664787,-0.010676586078628314,0.00452488687782826,0.006213401278440722,0.0003000000000000086
2018-01-29,-0.00022873918970178764,-0.008650034973187282,-0.00478812857802613,0.0018018018018017834,0.0007996446023990078,0.0006000000000000033
2018-01-30,-0.006616366836291188,-0.0004938968461157822,-0.0017117065845980717,-0.00014613309352529136,0.0011541193181818787,-0.0006000000000000033
2018-01-31,0.011711471366872672,0.0058198817199239805,0.004223017418302222,0.005059192552868463,-0.0031480003547041946,0.00010000000000000286
2018-02-01,0.007996970190812025,0.008375183255872054,0.005493473770628032,-0.006118773560634061,-0.0051149757594627365,-0.0002500000000000002
2018-02-02,-0.014903506511778297,-0.015729641945711803,-0.009002983622647731,0.00946539110861,0.01126609442060067,-0.0006000000000000033
2018-02-05,-0.00179190941177787,-0.0070633897985480365,-0.002186831679697243,0.009856061366246394,0.01140583554376673,0.003599999999999999
2018-02-06,-0.01481846431874001,-0.024593082602055727,-0.01695763884313861,0.0007176373171404737,-0.0059445755747881135,0.0034999999999999996
2018-02-07,0.00827709966376311,0.007982542245008828,0.007327185645864542,0.004523389232127029,0.013279394952071089,0.0034000000000000002
2018-02-08,-0.014148667093121459,-0.025625135811610078,-0.012152716176418443,0.00830313014827011,0.014103454261412907,0.002799999999999997
2018-02-09,-0.018167217049941953,-0.020566784230480195,-0.013523464018246778,0.008158508158508049,-0.00038512559373526933,-0.0021000000000000046
2018-02-12,0.016153534343022358,0.017229020315570276,0.01046824934459667,-0.012262978769380428,-0.009760273972602707,-0.007000000000000006
2018-02-13,0.013752258935314954,0.017161048564938497,0.013742500405383495,-0.004594180704441064,-0.0034584125886217842,-0.011900000000000008
2018-02-14,0.009414566865112217,0.014613829752550878,0.003252422654989706,-0.011538461538461608,-0.015963907686968648,-0.0011999999999999927
2018-02-15,0.0006822757416851122,0.013993653853878074,0.0033215970238491543,-0.0007226236798220098,-0.005598659848351284,-0.00019999999999999185
2018-02-16,-0.0041769147667879425,0.000792223533792269,-0.004493588470281806,-0.004728263892751938,8.866427273135358e-05,-0.00010000000000000286
2018-02-19,-0.0032873708014776737,-0.0033722007171863577,-0.00015519206126091145,0.0003241672255758221,0.001108205150937458,0.00019999999999999185
2018-02-20,0.009902065077442401,0.004503538494531556,0.00674081563869211,-0.0045703941266524994,0.0018597236981934273,0.0
2018-02-21,0.019173819044856044,0.020961824335009593,0.02211336845629308,0.004939380332285692,0.0034473614425882815,-0.0005000000000000004
2018-02-22,0.010163493306357463,0.007605387278402098,0.007111088125775655,0.00536193029490617,-0.004272374911909793,-9.999999999998899e-05
2018-02-26,0.0035028442389917203,0.01814743929716145,0.0069924084867467595,-0.015833333333333366,-0.014376078205865395,-0.0008000000000000021
2018-02-27,-0.011485842642213862,-0.01040298349715385,-0.004789304594672639,0.004120801580581368,0.010232474643209866,0.0006999999999999854
2018-02-28,-0.012146764105032237,-0.019354002013975635,-0.019253679720225847,-0.0009669440071957691,0.0010217681030653125,-0.0004999999999999866
2018-03-01,-0.0006087184858936112,-0.008782779839280552,0.00047892720306519365,0.006707632745852621,0.008698353525939728,0.0022999999999999965
2018-03-02,-0.009945446057069596,-0.009849471817168665,-0.003942730318986842,0.004136389044158584,-0.00013198996876240265,0.0031500000000000035
2018-03-05,0.019472061491621284,0.014172142387229192,0.009039513465336269,-0.0072366956134490845,-0.0069523893338026,0.0040000000000000105
2018-03-06,-0.008064267389616075,0.001500574438652258,-0.0026888587721310975,0.007625883144555257,0.0044310528181494835,0.0033999999999999968
2018-03-07,-0.0020595233850548844,-0.00878705820840775,-0.005248945001128824,0.0007790762381749694,0.002117522498676472,0.002799999999999983
2018-03-09,0.013932963892827166,0.012092869458418809,0.008929701514033939,0.00010008896797142341,-0.002289135411163934,0.001700000000000007
2018-03-12,-0.004089775941561791,-0.0018280397968152284,0.00273393058757887,0.0004559152220084961,0.0038828097423226904,0.003699999999999995
2018-03-13,0.003705802463071395,0.0020418023971695565,0.0005910241974795838,0.00033344448149374983,0.0024613220815752346,-0.015799999999999995
2018-03-14,-0.02791169277396488,-0.02691709441592771,-0.019030947925738895,0.006666666666666821,0.0017976148719747176,0.00019999999999999185
2018-03-15,0.0015839609701246982,-0.00312502497622269,-0.0012086637014117052,0.00056291390728469,0.005908354851415831,0.0001000000000000098
2018-03-16,0.012934759062499745,0.0056202296196523616,0.009729415751004389,0.002746798159976249,0.0005221023320571838,9.999999999999593e-05
2018-03-19,-0.009287660928020025,-0.010372401916622143,-0.005613178767541194,0.006490649064906373,0.006088015307009975,-9.999999999999593e-05
2018-03-20,0.01546684526567832,0.011858726475895809,0.004145995126483504,-0.0072248333151162525,-0.005359612724758045,-0.0006000000000000033
2018-03-21,0.0055086075772210474,0.011210191082802412,0.00793477596696901,-0.0017615519272479174,-0.011298452981053364,-0.0001999999999999988
2018-03-22,-0.019529021668303614,-0.00881046863189705,-0.01021928153254581,-0.005172660997694978,0.00641701828410679,0.0
2018-03-23,0.008130630044397513,0.002025593975645279,-0.00010062298754021093,0.0022062084257206127,0.0007860948554458957,0.0002999999999999947
2018-03-26,-0.029763732646039265,-0.024162861491628607,-0.019549076144264266,0.010741269261828279,-0.002225519287833766,0.00030000000000000165
2018-03-27,0.014678656877617824,0.010585234288685186,0.009661512372537207,0.0025172376053408385,0.006122895254756289,0.0005000000000000004
2018-03-28,-0.005845986065279751,-0.013818439054976372,-0.005865193370165778,0.0031550218340612446,0.0036513801347533015,-0.0001999999999999988
2018-03-29,0.01756107322279088,0.016449298989240413,0.011288307554140786,-0.005321638063315537,-0.008055784139633482,-0.0004999999999999935
2018-03-30,-0.002768998151341906,0.0019487080787181643,-0.0016002672973947085,0.001094091903719896,-0.0019648081037417775,-0.00030000000000000165
2018-04-02,-0.012753927837588108,-0.01228579889707948,-0.006314454552660109,0.0024043715846995273,0.005906028523930296,-0.0007333333333333334
2018-04-03,0.006427610617955493,0.0024310001134466575,0.0031950155984117323,0.0007631923244657557,0.0015222024094290187,-0.0011666666666666652
2018-04-04,0.007490193000411871,0.0026918661988910575,0.0007730194138304558,-0.0025057195772959506,-0.0021712697585547502,-0.0015999999999999973
2018-04-05,0.005351495177139176,0.01054507050201936,0.013528425141243083,-0.000655307994757548,0.004613108190443027,0.0030999999999999986
2018-04-06,-0.008204868118869113,-0.013554373060384428,-0.006541099618943891,0.0075737704918033,0.008057529024432464,0.0016999999999999932
2018-04-09,-0.0906179357233885,-0.11443775879917184,-0.08344182743519934,0.03641274283296991,0.042715943274602486,0.006399999999999989
2018-04-10,0.05875251138388138,-0.0038265539096604684,0.03963881236608513,0.050329670329670284,0.038946587537092014,0.0007000000000000062
2018-04-11,0.007323189227465221,-0.006655726583485344,0.00845999558368904,-0.004573580844767222,-0.006862628426355655,0.0017500000000000085
2018-04-12,0.00020884729804948599,0.03835611381318471,0.008165499623657091,-0.010830830830830807,-0.009586195877935744,0.002800000000000011
2018-04-13,-0.019990943495851954,-0.018291869983734554,-0.015786973145404115,0.0013155497986196973,0.000967898048072291,-0.009300000000000017
2018-04-16,-0.013758293719957071,-0.017519080859385583,-0.014477095937770024,-0.013016938189756244,-0.014262691377921022,-0.0006999999999999923
2018-04-17,0.028024686903405094,0.0334697187511519,0.022167591093778416,0.0034814663116937705,0.00641706858497515,-0.0010000000000000009
