BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOB,2021-02-24,ОФЗ 26234,SU26234RMFS3,436,68907989.88,94.301,94.862,94.599,94.599,4.32,94.68,6.0,94.43,72819,94.629,94.629,94.599,68907989.88,68907989.88,68907989.88,2025-07-16,1462,5.98,,,4.5,22.44,,2021-02-24,1000,SUR,,,,,RUB,3
TQOB,2021-02-25,ОФЗ 26234,SU26234RMFS3,536,2356255803.07,94.0,94.987,94.111,94.111,4.44,94.245,6.14,94.987,2501580,94.191,94.191,94.111,2356255803.07,2356255803.07,2356255803.07,2025-07-16,1460,6.1,,,4.5,22.44,,2021-02-25,1000,SUR,,,,,RUB,3
TQOB,2021-02-26,ОФЗ 26234,SU26234RMFS3,574,1396290099.25,93.605,94.489,93.908,93.908,4.56,93.823,6.2,94.489,1488605,93.799,93.799,93.908,1396290099.25,1396290099.25,1396290099.25,2025-07-16,1459,6.22,,,4.5,22.44,,2021-02-26,1000,SUR,,,,,RUB,3
TQOB,2021-03-01,ОФЗ 26234,SU26234RMFS3,678,120405517.06,93.852,94.49,94.0,94.0,4.93,93.996,6.17,94.49,128107,93.988,93.988,94.0,120405517.06,120405517.06,120405517.06,2025-07-16,1456,6.17,,,4.5,22.44,,2021-03-01,1000,SUR,,,,,RUB,3
TQOB,2021-03-02,ОФЗ 26234,SU26234RMFS3,430,1459826842.93,93.751,94.339,93.999,93.999,5.06,93.837,6.18,94.339,1556026,93.818,93.818,93.999,1459826842.93,1459826842.93,1459826842.93,2025-07-16,1455,6.22,,,4.5,22.44,,2021-03-02,1000,SUR,,,,,RUB,3
TQOB,2021-03-03,ОФЗ 26234,SU26234RMFS3,600,3933154721.39,93.814,94.385,94.252,94.278,5.18,94.158,6.1,94.04,4175573,94.194,94.194,94.278,3933154721.39,3933154721.39,3933154721.39,2025-07-16,1454,6.13,,,4.5,22.44,,2021-03-03,1000,SUR,,,,,RUB,3
TQOB,2021-03-04,ОФЗ 26234,SU26234RMFS3,672,1251750067.39,94.102,94.679,94.4,94.447,5.3,94.446,6.06,94.102,1325075,94.466,94.466,94.447,1251750067.39,1251750067.39,1251750067.39,2025-07-16,1453,6.05,,,4.5,22.44,,2021-03-04,1000,SUR,,,,,RUB,3
TQOB,2021-03-05,ОФЗ 26234,SU26234RMFS3,717,993237985.07,93.85,94.393,94.0,94.0,5.43,93.984,6.18,94.393,1056816,93.984,93.984,94.0,993237985.07,993237985.07,993237985.07,2025-07-16,1452,6.18,,,4.5,22.44,,2021-03-05,1000,SUR,,,,,RUB,3
TQOB,2021-03-09,ОФЗ 26234,SU26234RMFS3,627,109977897.16,94.0,94.5,94.099,94.077,5.92,94.149,6.15,94.011,116812,94.149,94.149,94.077,109977897.16,109977897.16,109977897.16,2025-07-16,1448,6.14,,,4.5,22.44,,2021-03-09,1000,SUR,,,,,RUB,3
TQOB,2021-03-10,ОФЗ 26234,SU26234RMFS3,847,523696761.69,93.8,94.489,93.8,93.804,6.04,93.825,6.24,94.489,558045,93.845,93.845,93.804,523696761.69,523696761.69,523696761.69,2025-07-16,1447,6.23,,,4.5,22.44,,2021-03-10,1000,SUR,,,,,RUB,3
