BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME
RTSI,RTSI,2019-03-20,Индекс РТС,Индекс РТС,1226.26,1220.05,1227.33,1216.71,550949319.217,0.0,0.0,2,161215850783.0,USD,131469897.908,3,
RTSI,RTSI,2019-03-21,Индекс РТС,Индекс РТС,1237.68,1235.79,1243.7,1234.02,766722533.968,0.0,0.0,2,162717434410.0,USD,131469897.908,3,
RTSI,RTSI,2019-03-22,Индекс РТС,Индекс РТС,1213.4,1237.0,1240.14,1209.14,514960125.839,0.0,0.0,2,152108736174.0,USD,125357008.681,3,
RTSI,RTSI,2019-03-25,Индекс РТС,Индекс РТС,1228.34,1212.07,1229.93,1205.19,705407533.859,0.0,0.0,2,153980868681.0,USD,125357008.681,3,
RTSI,RTSI,2019-03-26,Индекс РТС,Индекс РТС,1229.96,1228.32,1236.19,1223.8,616531513.505,0.0,0.0,2,154183614997.0,USD,125357008.681,3,
RTSI,RTSI,2019-03-27,Индекс РТС,Индекс РТС,1207.23,1228.29,1229.43,1207.23,600291643.916,0.0,0.0,2,151334404399.0,USD,125357008.681,3,
RTSI,RTSI,2019-03-28,Индекс РТС,Индекс РТС,1207.31,1208.84,1212.64,1203.38,472550409.131,0.0,0.0,2,151344821072.0,USD,125357008.681,3,
RTSI,RTSI,2019-03-29,Индекс РТС,Индекс РТС,1198.11,1209.75,1220.22,1194.92,718117496.374,0.0,0.0,2,150191528924.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-01,Индекс РТС,Индекс РТС,1214.29,1199.31,1217.68,1199.31,536441171.241,0.0,0.0,2,152219935739.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-02,Индекс РТС,Индекс РТС,1216.2,1219.43,1222.34,1211.02,508542931.967,0.0,0.0,2,152459512896.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-03,Индекс РТС,Индекс РТС,1224.35,1220.99,1232.64,1220.99,724120970.191,0.0,0.0,2,153480611323.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-04,Индекс РТС,Индекс РТС,1219.94,1222.0,1224.0,1214.7,522941124.861,0.0,0.0,2,152927799244.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-05,Индекс РТС,Индекс РТС,1225.84,1219.83,1229.31,1219.6,557761281.589,0.0,0.0,2,153667671236.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-08,Индекс РТС,Индекс РТС,1240.16,1225.74,1240.16,1225.74,591362486.802,0.0,0.0,2,155462251313.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-09,Индекс РТС,Индекс РТС,1248.38,1244.9,1252.88,1242.97,858414126.801,0.0,0.0,2,156492618009.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-10,Индекс РТС,Индекс РТС,1262.48,1248.22,1263.61,1245.1,998588461.104,0.0,0.0,2,158260928692.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-11,Индекс РТС,Индекс РТС,1245.17,1262.78,1266.08,1245.17,819103653.595,0.0,0.0,2,156091246210.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-12,Индекс РТС,Индекс РТС,1253.44,1243.74,1260.49,1243.6,707575781.007,0.0,0.0,2,157126951395.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-15,Индекс РТС,Индекс РТС,1246.99,1255.43,1260.46,1242.77,462212880.224,0.0,0.0,2,156319118704.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-16,Индекс РТС,Индекс РТС,1255.45,1248.56,1258.53,1244.73,725697897.178,0.0,0.0,2,157379675938.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-17,Индекс РТС,Индекс РТС,1265.51,1259.75,1269.86,1259.75,614314542.779,0.0,0.0,2,158640400540.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-18,Индекс РТС,Индекс РТС,1262.28,1266.51,1266.51,1254.28,462296942.402,0.0,0.0,2,158235209283.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-19,Индекс РТС,Индекс РТС,1260.82,1262.73,1265.6,1259.28,135744303.877,0.0,0.0,2,158052830798.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-22,Индекс РТС,Индекс РТС,1275.59,1262.64,1276.98,1262.64,328563408.94,0.0,0.0,2,159903763547.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-23,Индекс РТС,Индекс РТС,1277.71,1276.75,1284.91,1271.58,590064655.183,0.0,0.0,2,160169680941.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-24,Индекс РТС,Индекс РТС,1263.97,1279.71,1279.79,1257.94,537871658.436,0.0,0.0,2,158448056256.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-25,Индекс РТС,Индекс РТС,1245.98,1262.49,1263.2,1244.8,749450957.153,0.0,0.0,2,156192633215.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-26,Индекс РТС,Индекс РТС,1247.01,1247.64,1248.29,1239.97,693875272.451,0.0,0.0,2,156320962734.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-29,Индекс РТС,Индекс РТС,1254.96,1247.8,1255.55,1247.21,459783566.682,0.0,0.0,2,157318527878.0,USD,125357008.681,3,
RTSI,RTSI,2019-04-30,Индекс РТС,Индекс РТС,1248.39,1255.83,1255.9,1244.86,652260275.901,0.0,0.0,2,156494513268.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-02,Индекс РТС,Индекс РТС,1238.05,1247.09,1249.41,1236.94,402861475.001,0.0,0.0,2,155198613008.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-03,Индекс РТС,Индекс РТС,1248.39,1239.21,1250.79,1239.21,455546250.518,0.0,0.0,2,156494479741.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-06,Индекс РТС,Индекс РТС,1245.59,1243.52,1245.59,1228.15,398838195.117,0.0,0.0,2,156142980123.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-07,Индекс РТС,Индекс РТС,1237.86,1245.91,1247.95,1234.93,552519763.813,0.0,0.0,2,155174032912.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-08,Индекс РТС,Индекс РТС,1233.05,1234.93,1239.86,1229.01,485397367.289,0.0,0.0,2,154570933536.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-10,Индекс РТС,Индекс РТС,1213.79,1228.82,1229.69,1210.67,498537742.214,0.0,0.0,2,152156714162.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-13,Индекс РТС,Индекс РТС,1207.57,1215.63,1221.53,1206.96,524430136.866,0.0,0.0,2,151377293348.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-14,Индекс РТС,Индекс РТС,1241.51,1208.0,1243.96,1208.0,1264015092.97,0.0,0.0,2,155632080437.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-15,Индекс РТС,Индекс РТС,1247.02,1246.28,1251.41,1239.02,1023608816.12,0.0,0.0,2,156323245629.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-16,Индекс РТС,Индекс РТС,1261.33,1243.79,1266.63,1243.63,956413240.394,0.0,0.0,2,158116954641.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-17,Индекс РТС,Индекс РТС,1254.68,1255.98,1259.31,1252.02,657576087.522,0.0,0.0,2,157283490791.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-20,Индекс РТС,Индекс РТС,1256.22,1255.83,1263.72,1252.29,529961705.974,0.0,0.0,2,157475937090.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-21,Индекс РТС,Индекс РТС,1279.12,1257.2,1281.12,1256.1,875290388.163,0.0,0.0,2,160347224340.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-22,Индекс РТС,Индекс РТС,1292.79,1281.02,1296.85,1276.2,703801885.198,0.0,0.0,2,162060095588.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-23,Индекс РТС,Индекс РТС,1275.42,1288.79,1288.79,1269.5,769154846.4,0.0,0.0,2,159882410498.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-24,Индекс РТС,Индекс РТС,1279.11,1273.67,1290.8,1273.67,770635217.247,0.0,0.0,2,160345588906.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-27,Индекс РТС,Индекс РТС,1288.12,1280.01,1288.12,1279.12,365436642.363,0.0,0.0,2,161475095093.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-28,Индекс РТС,Индекс РТС,1271.15,1287.34,1289.61,1264.86,1529845599.01,0.0,0.0,2,159347158430.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-29,Индекс РТС,Индекс РТС,1275.92,1269.23,1277.77,1262.13,753065783.358,0.0,0.0,2,159946122759.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-30,Индекс РТС,Индекс РТС,1286.52,1282.56,1291.11,1280.69,725051565.215,0.0,0.0,2,161274632941.0,USD,125357008.681,3,
RTSI,RTSI,2019-05-31,Индекс РТС,Индекс РТС,1287.09,1283.38,1288.31,1268.29,685108065.051,0.0,0.0,2,161345507552.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-03,Индекс РТС,Индекс РТС,1315.22,1280.99,1323.06,1273.62,1498401610.95,0.0,0.0,2,164872441674.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-04,Индекс РТС,Индекс РТС,1307.55,1314.22,1321.39,1299.06,1080328297.49,0.0,0.0,2,163910019380.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-05,Индекс РТС,Индекс РТС,1303.35,1308.59,1314.29,1300.11,691610156.881,0.0,0.0,2,163383447161.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-06,Индекс РТС,Индекс РТС,1319.85,1301.74,1321.23,1301.05,779142112.994,0.0,0.0,2,165453058589.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-07,Индекс РТС,Индекс РТС,1325.95,1323.75,1330.41,1320.48,833682186.377,0.0,0.0,2,166217312674.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-10,Индекс РТС,Индекс РТС,1335.71,1327.75,1337.63,1326.94,719915924.241,0.0,0.0,2,167440164069.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-11,Индекс РТС,Индекс РТС,1343.33,1321.82,1347.83,1321.67,971772793.406,0.0,0.0,2,168395441265.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-13,Индекс РТС,Индекс РТС,1346.98,1342.1,1346.98,1332.72,934279330.977,0.0,0.0,2,168852864266.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-14,Индекс РТС,Индекс РТС,1341.05,1345.14,1356.06,1341.05,707877366.547,0.0,0.0,2,168109973981.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-17,Индекс РТС,Индекс РТС,1340.9,1339.5,1351.04,1336.32,682123904.208,0.0,0.0,2,168091420189.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-18,Индекс РТС,Индекс РТС,1359.23,1338.3,1359.63,1334.56,721458951.322,0.0,0.0,2,170389023911.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-19,Индекс РТС,Индекс РТС,1361.14,1359.51,1366.49,1353.87,623918513.136,0.0,0.0,2,170627924297.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-20,Индекс РТС,Индекс РТС,1391.21,1362.52,1391.72,1362.52,1132627812.88,0.0,0.0,2,174397393439.0,USD,125357008.681,3,
RTSI,RTSI,2019-06-21,Индекс РТС,Индекс РТС,1375.02,1390.86,1391.03,1365.48,981504697.449,0.0,0.0,2,161882931286.0,USD,117730912.775,3,
RTSI,RTSI,2019-06-24,Индекс РТС,Индекс РТС,1387.06,1381.01,1389.52,1380.92,487577700.101,0.0,0.0,2,163300217789.0,USD,117730912.775,3,
RTSI,RTSI,2019-06-25,Индекс РТС,Индекс РТС,1380.87,1389.96,1392.9,1373.15,551333369.59,0.0,0.0,2,162571005313.0,USD,117730912.775,3,
RTSI,RTSI,2019-06-26,Индекс РТС,Индекс РТС,1386.63,1380.58,1388.93,1376.89,615524232.991,0.0,0.0,2,163249377623.0,USD,117730912.775,3,
RTSI,RTSI,2019-06-27,Индекс РТС,Индекс РТС,1388.07,1386.14,1396.19,1380.88,600824741.547,0.0,0.0,2,163418378643.0,USD,117730912.775,3,
RTSI,RTSI,2019-06-28,Индекс РТС,Индекс РТС,1380.52,1387.33,1393.63,1380.06,661808290.365,0.0,0.0,2,162529684779.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-01,Индекс РТС,Индекс РТС,1401.64,1383.57,1409.76,1383.57,878694126.019,0.0,0.0,2,165016371149.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-02,Индекс РТС,Индекс РТС,1398.26,1402.12,1405.4,1391.08,588176190.813,0.0,0.0,2,164618706429.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-03,Индекс РТС,Индекс РТС,1401.52,1398.24,1402.45,1389.47,715328071.345,0.0,0.0,2,165001898276.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-04,Индекс РТС,Индекс РТС,1411.53,1404.6,1411.53,1399.22,740028212.765,0.0,0.0,2,166180791639.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-05,Индекс РТС,Индекс РТС,1398.75,1410.91,1412.97,1397.29,692040577.698,0.0,0.0,2,164676639340.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-08,Индекс РТС,Индекс РТС,1399.55,1393.62,1399.55,1384.05,638876175.962,0.0,0.0,2,164770573716.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-09,Индекс РТС,Индекс РТС,1394.86,1395.92,1399.16,1390.7,555530358.303,0.0,0.0,2,164218082828.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-10,Индекс РТС,Индекс РТС,1407.64,1392.56,1409.43,1386.15,734638250.061,0.0,0.0,2,165722556314.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-11,Индекс РТС,Индекс РТС,1398.88,1408.78,1413.82,1391.55,708157980.969,0.0,0.0,2,164690980288.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-12,Индекс РТС,Индекс РТС,1387.87,1397.71,1398.55,1379.5,609448736.984,0.0,0.0,2,163395435586.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-15,Индекс РТС,Индекс РТС,1386.52,1392.92,1396.67,1385.3,623494004.096,0.0,0.0,2,163235944646.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-16,Индекс РТС,Индекс РТС,1382.09,1384.53,1385.18,1372.76,660055677.384,0.0,0.0,2,162714338000.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-17,Индекс РТС,Индекс РТС,1361.58,1357.09,1367.04,1354.11,649288688.259,0.0,0.0,2,160299602564.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-18,Индекс РТС,Индекс РТС,1349.76,1354.3,1359.43,1348.95,483807065.125,0.0,0.0,2,158908549988.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-19,Индекс РТС,Индекс РТС,1350.69,1359.44,1365.88,1350.33,509472526.309,0.0,0.0,2,159017974823.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-22,Индекс РТС,Индекс РТС,1341.17,1349.12,1353.41,1341.17,552981956.899,0.0,0.0,2,157897171514.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-23,Индекс РТС,Индекс РТС,1345.48,1341.54,1351.08,1338.94,539754506.848,0.0,0.0,2,158404505216.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-24,Индекс РТС,Индекс РТС,1339.62,1350.01,1351.31,1336.94,537615473.754,0.0,0.0,2,157714631771.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-25,Индекс РТС,Индекс РТС,1346.91,1333.57,1362.3,1326.48,1093402003.2,0.0,0.0,2,158573389257.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-26,Индекс РТС,Индекс РТС,1348.3,1343.71,1361.94,1342.53,1163520339.74,0.0,0.0,2,158737060599.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-29,Индекс РТС,Индекс РТС,1353.61,1350.11,1355.58,1346.26,541607948.158,0.0,0.0,2,159361217857.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-30,Индекс РТС,Индекс РТС,1352.89,1355.91,1358.09,1349.0,614546210.732,0.0,0.0,2,159276426606.0,USD,117730912.775,3,
RTSI,RTSI,2019-07-31,Индекс РТС,Индекс РТС,1360.04,1358.07,1364.84,1352.68,727819063.398,0.0,0.0,2,160118607592.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-01,Индекс РТС,Индекс РТС,1346.4,1350.46,1352.72,1339.54,636984257.566,0.0,0.0,2,158512575149.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-02,Индекс РТС,Индекс РТС,1293.19,1325.48,1325.48,1290.12,1030227931.47,0.0,0.0,2,152248234725.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-05,Индекс РТС,Индекс РТС,1282.29,1287.11,1295.01,1279.29,803924271.681,0.0,0.0,2,150965508173.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-06,Индекс РТС,Индекс РТС,1294.5,1276.22,1300.77,1276.1,729122162.38,0.0,0.0,2,152402189806.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-07,Индекс РТС,Индекс РТС,1284.91,1294.94,1306.53,1280.42,747780883.907,0.0,0.0,2,151273968055.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-08,Индекс РТС,Индекс РТС,1303.8,1298.77,1308.8,1298.77,608974643.595,0.0,0.0,2,153497613101.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-09,Индекс РТС,Индекс РТС,1289.47,1306.05,1307.73,1289.08,499283919.027,0.0,0.0,2,151811038108.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-12,Индекс РТС,Индекс РТС,1294.12,1296.69,1302.04,1287.47,434545430.188,0.0,0.0,2,152357794573.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-13,Индекс РТС,Индекс РТС,1297.85,1294.95,1306.46,1277.68,698087184.969,0.0,0.0,2,152796887970.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-14,Индекс РТС,Индекс РТС,1259.68,1302.88,1304.47,1255.79,710725632.965,0.0,0.0,2,148303795392.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-15,Индекс РТС,Индекс РТС,1250.13,1260.76,1268.73,1241.12,735207121.367,0.0,0.0,2,147178516532.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-16,Индекс РТС,Индекс РТС,1239.81,1257.3,1261.09,1239.81,562245068.591,0.0,0.0,2,145963990670.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-19,Индекс РТС,Индекс РТС,1247.53,1244.4,1253.34,1233.19,620752230.668,0.0,0.0,2,146873346680.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-20,Индекс РТС,Индекс РТС,1264.59,1248.39,1265.22,1245.85,628296792.301,0.0,0.0,2,148881313431.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-21,Индекс РТС,Индекс РТС,1280.19,1267.54,1281.8,1262.74,542367033.415,0.0,0.0,2,150717831007.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-22,Индекс РТС,Индекс РТС,1282.63,1280.98,1288.28,1276.17,577293610.401,0.0,0.0,2,151005775252.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-23,Индекс РТС,Индекс РТС,1268.45,1286.45,1288.49,1267.62,595346130.561,0.0,0.0,2,149335560659.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-26,Индекс РТС,Индекс РТС,1268.25,1265.4,1276.24,1260.45,380689140.765,0.0,0.0,2,149311947648.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-27,Индекс РТС,Индекс РТС,1258.6,1268.86,1269.98,1248.32,1028576374.23,0.0,0.0,2,148175779984.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-28,Индекс РТС,Индекс РТС,1266.71,1260.45,1267.41,1250.87,654565428.728,0.0,0.0,2,149130746472.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-29,Индекс РТС,Индекс РТС,1284.94,1264.18,1284.94,1261.97,706929245.428,0.0,0.0,2,151277631767.0,USD,117730912.775,3,
RTSI,RTSI,2019-08-30,Индекс РТС,Индекс РТС,1293.32,1285.55,1297.68,1284.85,820237104.022,0.0,0.0,2,152263550686.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-02,Индекс РТС,Индекс РТС,1309.22,1293.9,1310.63,1292.86,674062004.319,0.0,0.0,2,154135571630.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-03,Индекс РТС,Индекс РТС,1303.49,1306.76,1307.28,1297.74,1032235898.08,0.0,0.0,2,153460943994.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-04,Индекс РТС,Индекс РТС,1330.77,1315.1,1332.73,1315.1,1024354376.7,0.0,0.0,2,156672970619.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-05,Индекс РТС,Индекс РТС,1337.92,1332.36,1344.75,1332.36,937324159.92,0.0,0.0,2,157514831761.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-06,Индекс РТС,Индекс РТС,1340.52,1334.57,1342.5,1328.02,643188815.848,0.0,0.0,2,157820208593.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-09,Индекс РТС,Индекс РТС,1340.14,1343.16,1349.9,1336.73,459598211.438,0.0,0.0,2,157775921073.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-10,Индекс РТС,Индекс РТС,1343.95,1338.65,1343.95,1330.38,708029416.17,0.0,0.0,2,158224031099.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-11,Индекс РТС,Индекс РТС,1354.68,1342.55,1358.67,1339.11,733557383.052,0.0,0.0,2,159487358918.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-12,Индекс РТС,Индекс РТС,1361.05,1354.56,1364.76,1349.59,872504000.685,0.0,0.0,2,160237563283.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-13,Индекс РТС,Индекс РТС,1368.93,1360.97,1370.77,1359.46,639052253.173,0.0,0.0,2,161165296111.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-16,Индекс РТС,Индекс РТС,1396.09,1376.21,1396.25,1375.57,1017109548.25,0.0,0.0,2,164363439534.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-17,Индекс РТС,Индекс РТС,1381.5,1393.3,1399.36,1374.4,966156794.912,0.0,0.0,2,162645015521.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-18,Индекс РТС,Индекс РТС,1382.16,1379.67,1382.47,1375.2,586408771.241,0.0,0.0,2,162722377141.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-19,Индекс РТС,Индекс РТС,1378.06,1382.32,1386.99,1373.15,771875888.314,0.0,0.0,2,162239864988.0,USD,117730912.775,3,
RTSI,RTSI,2019-09-20,Индекс РТС,Индекс РТС,1377.38,1376.21,1379.41,1368.43,791405726.895,0.0,0.0,2,171736725568.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-23,Индекс РТС,Индекс РТС,1373.49,1374.36,1375.32,1363.69,527448099.682,0.0,0.0,2,171251437760.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-24,Индекс РТС,Индекс РТС,1358.8,1374.41,1379.42,1355.88,626639895.618,0.0,0.0,2,169419296549.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-25,Индекс РТС,Индекс РТС,1354.01,1353.39,1354.01,1340.19,608203742.05,0.0,0.0,2,168822195741.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-26,Индекс РТС,Индекс РТС,1359.59,1353.18,1363.2,1350.05,578839035.779,0.0,0.0,2,169517850893.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-27,Индекс РТС,Индекс РТС,1347.72,1360.21,1360.58,1347.69,364491456.492,0.0,0.0,2,168037915638.0,USD,124683177.747,3,
RTSI,RTSI,2019-09-30,Индекс РТС,Индекс РТС,1333.91,1344.13,1348.02,1331.95,536678201.601,0.0,0.0,2,166315793016.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-01,Индекс РТС,Индекс РТС,1329.37,1335.64,1346.7,1328.84,586995103.796,0.0,0.0,2,165750547701.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-02,Индекс РТС,Индекс РТС,1313.75,1330.69,1331.5,1311.03,667886226.251,0.0,0.0,2,163803130580.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-03,Индекс РТС,Индекс РТС,1307.01,1313.97,1317.66,1300.45,664222319.256,0.0,0.0,2,162962546075.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-04,Индекс РТС,Индекс РТС,1311.65,1309.73,1319.88,1309.15,521000110.918,0.0,0.0,2,163540603087.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-07,Индекс РТС,Индекс РТС,1320.25,1313.9,1322.26,1305.05,514783758.217,0.0,0.0,2,164612749427.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-08,Индекс РТС,Индекс РТС,1306.39,1319.14,1324.76,1303.64,504845326.414,0.0,0.0,2,162884916730.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-09,Индекс РТС,Индекс РТС,1317.48,1306.81,1321.83,1306.26,551216265.109,0.0,0.0,2,164267210959.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-10,Индекс РТС,Индекс РТС,1330.92,1315.34,1330.92,1310.39,491589368.457,0.0,0.0,2,165942875656.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-11,Индекс РТС,Индекс РТС,1329.63,1330.97,1341.7,1328.41,759016969.253,0.0,0.0,2,165782443640.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-14,Индекс РТС,Индекс РТС,1321.13,1329.57,1332.28,1319.31,567382772.436,0.0,0.0,2,164722479199.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-15,Индекс РТС,Индекс РТС,1331.03,1321.24,1331.78,1318.35,658465742.091,0.0,0.0,2,165957353599.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-16,Индекс РТС,Индекс РТС,1347.43,1330.57,1348.18,1329.73,885799807.048,0.0,0.0,2,168002345072.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-17,Индекс РТС,Индекс РТС,1353.49,1349.24,1356.29,1346.76,702906086.166,0.0,0.0,2,168757853446.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-18,Индекс РТС,Индекс РТС,1355.27,1350.05,1358.63,1349.15,583793702.848,0.0,0.0,2,168978878874.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-21,Индекс РТС,Индекс РТС,1365.14,1363.43,1369.06,1358.17,677398733.165,0.0,0.0,2,170209745463.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-22,Индекс РТС,Индекс РТС,1387.68,1367.67,1387.68,1366.73,869421929.82,0.0,0.0,2,173019789857.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-23,Индекс РТС,Индекс РТС,1392.47,1382.83,1392.47,1377.96,956794035.503,0.0,0.0,2,173617530237.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-24,Индекс РТС,Индекс РТС,1413.63,1390.68,1413.63,1390.54,1177364685.59,0.0,0.0,2,176255364926.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-25,Индекс РТС,Индекс РТС,1421.2,1414.15,1423.14,1402.56,1200362975.76,0.0,0.0,2,177199263044.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-28,Индекс РТС,Индекс РТС,1411.92,1420.31,1432.26,1408.97,1135644045.22,0.0,0.0,2,176042990371.0,USD,124683177.747,3,
RTSI,RTSI,2019-10-29,Индекс РТС,Индекс РТС,1424.05,1412.45,1424.05,1405.0,1094957262.33,0.0,0.0,2,177555527379.0,USD,124683177.747,3,
