BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR,TRADINGSESSION,VOLUME
SNDX,IMOEX,2017-03-28,Индекс МосБиржи,Индекс МосБиржи,2032.54,2016.95,2032.54,2010.92,25069436844.0,,,2,9720845128292.89,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-03-29,Индекс МосБиржи,Индекс МосБиржи,2023.71,2032.49,2037.58,2013.13,21501534788.0,,,2,9678612161999.83,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-03-30,Индекс МосБиржи,Индекс МосБиржи,2021.88,2025.0,2026.94,2012.07,24820610557.0,,,2,9669875986149.86,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-03-31,Индекс МосБиржи,Индекс МосБиржи,1995.9,2021.16,2022.24,1992.95,23908791980.0,,,2,9545586509157.19,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-03,Индекс МосБиржи,Индекс МосБиржи,2008.61,1998.55,2014.18,1992.67,20591635070.0,,,2,9606378432017.32,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-04,Индекс МосБиржи,Индекс МосБиржи,2025.69,2007.9,2028.01,2005.61,20589349584.0,,,2,9688072161037.64,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-05,Индекс МосБиржи,Индекс МосБиржи,2056.32,2028.71,2057.03,2028.12,33005042734.0,,,2,9834588472328.65,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-06,Индекс МосБиржи,Индекс МосБиржи,2054.69,2052.05,2058.11,2043.42,22710629637.0,,,2,9826759499167.05,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-07,Индекс МосБиржи,Индекс МосБиржи,2020.23,2046.78,2048.63,2010.92,34864697913.0,,,2,9661959579034.67,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-10,Индекс МосБиржи,Индекс МосБиржи,1971.23,2017.75,2018.03,1965.58,40058371369.0,,,2,9427610995924.61,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-11,Индекс МосБиржи,Индекс МосБиржи,1977.95,1969.12,1994.26,1965.8,32506887352.0,,,2,9459743277784.31,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-12,Индекс МосБиржи,Индекс МосБиржи,1947.88,1985.69,1986.56,1942.58,29979954344.0,,,2,9315942085658.52,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-13,Индекс МосБиржи,Индекс МосБиржи,1944.7,1954.39,1954.81,1916.67,40271297242.0,,,2,9300752632691.1,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-14,Индекс МосБиржи,Индекс МосБиржи,1916.29,1943.65,1943.65,1913.71,12663595568.0,,,2,9164877241695.66,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-17,Индекс МосБиржи,Индекс МосБиржи,1942.72,1917.13,1944.93,1902.48,19625706303.0,,,2,9291259397959.13,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-18,Индекс МосБиржи,Индекс МосБиржи,1920.29,1944.28,1949.52,1914.44,27847626929.0,,,2,9184010171726.14,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-19,Индекс МосБиржи,Индекс МосБиржи,1916.5,1920.19,1932.81,1911.35,25154193665.0,,,2,9165848988836.14,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-20,Индекс МосБиржи,Индекс МосБиржи,1932.17,1912.7,1932.25,1900.72,34345740913.0,,,2,9240788186694.62,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-21,Индекс МосБиржи,Индекс МосБиржи,1944.72,1932.82,1955.43,1932.82,30898651747.0,,,2,9300841146194.49,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-24,Индекс МосБиржи,Индекс МосБиржи,1979.57,1954.31,1979.76,1954.31,35120007104.0,,,2,9467495480903.22,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-25,Индекс МосБиржи,Индекс МосБиржи,1998.41,1983.23,2002.37,1969.04,33295013120.0,,,2,9557608123082.91,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-26,Индекс МосБиржи,Индекс МосБиржи,2026.92,2000.8,2031.08,1994.52,35691294323.0,,,2,9693952241905.07,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-27,Индекс МосБиржи,Индекс МосБиржи,2011.67,2024.49,2024.49,2005.35,39587702578.0,,,2,9621015529869.72,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-04-28,Индекс МосБиржи,Индекс МосБиржи,2016.71,2021.74,2031.06,2011.02,36350344528.0,,,2,9645140922766.26,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-02,Индекс МосБиржи,Индекс МосБиржи,2026.85,2022.19,2044.24,2020.55,31117806259.0,,,2,9693636767761.64,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-03,Индекс МосБиржи,Индекс МосБиржи,1993.66,2024.4,2027.65,1992.33,35180986733.0,,,2,9534875477546.33,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-04,Индекс МосБиржи,Индекс МосБиржи,1998.87,1994.16,2015.61,1989.44,30938975811.0,,,2,9559819144017.66,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-05,Индекс МосБиржи,Индекс МосБиржи,2002.41,1989.88,2002.41,1982.97,25800797651.0,,,2,9576732407575.88,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-10,Индекс МосБиржи,Индекс МосБиржи,2028.21,2012.84,2028.21,2005.4,31628194140.0,,,2,9700114039074.82,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-11,Индекс МосБиржи,Индекс МосБиржи,2002.54,2028.26,2028.58,1991.81,31574420991.0,,,2,9577337106939.73,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-12,Индекс МосБиржи,Индекс МосБиржи,1994.58,2003.92,2004.03,1983.83,24917567498.0,,,2,9539294740619.05,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-15,Индекс МосБиржи,Индекс МосБиржи,2003.12,1995.6,2008.11,1984.06,31075420850.0,,,2,9580145460381.04,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-16,Индекс МосБиржи,Индекс МосБиржи,1992.94,2000.2,2002.25,1987.21,30635088434.0,,,2,9531435666167.13,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-17,Индекс МосБиржи,Индекс МосБиржи,1994.35,1989.02,1999.56,1982.97,25668959798.0,,,2,9538175176266.04,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-18,Индекс МосБиржи,Индекс МосБиржи,1967.66,1989.05,1996.85,1961.2,40953029940.0,,,2,9410526911378.8,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-19,Индекс МосБиржи,Индекс МосБиржи,1962.4,1969.73,1977.03,1954.32,31187471685.0,,,2,9385372148771.65,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-22,Индекс МосБиржи,Индекс МосБиржи,1950.51,1966.66,1966.66,1941.78,23602706319.0,,,2,9328534984743.57,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-23,Индекс МосБиржи,Индекс МосБиржи,1960.16,1950.27,1966.19,1945.5,27659608068.0,,,2,9374653248198.68,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-24,Индекс МосБиржи,Индекс МосБиржи,1951.98,1958.22,1965.95,1936.99,28695792399.0,,,2,9335543565910.07,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-25,Индекс МосБиржи,Индекс МосБиржи,1947.26,1955.83,1960.95,1939.97,25550829769.0,,,2,9312956999894.43,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-26,Индекс МосБиржи,Индекс МосБиржи,1934.25,1944.16,1945.03,1930.76,30647468029.0,,,2,9250772651589.72,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-29,Индекс МосБиржи,Индекс МосБиржи,1940.77,1934.66,1945.82,1931.45,20422932144.0,,,2,9281943672238.14,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-30,Индекс МосБиржи,Индекс МосБиржи,1932.91,1938.06,1939.74,1927.28,25322211657.0,,,2,9244368079225.21,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-05-31,Индекс МосБиржи,Индекс МосБиржи,1900.38,1934.03,1936.65,1893.39,71545660505.0,,,2,9088758213933.63,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-01,Индекс МосБиржи,Индекс МосБиржи,1869.66,1900.89,1904.82,1862.6,42283112574.0,,,2,8941856729116.33,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-02,Индекс МосБиржи,Индекс МосБиржи,1881.87,1868.75,1881.97,1849.57,35812609333.0,,,2,9000247159132.44,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-05,Индекс МосБиржи,Индекс МосБиржи,1877.69,1882.83,1894.5,1871.29,23408584007.0,,,2,8980274949360.07,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-06,Индекс МосБиржи,Индекс МосБиржи,1870.04,1877.36,1882.94,1867.88,20948993561.0,,,2,8943686146448.16,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-07,Индекс МосБиржи,Индекс МосБиржи,1868.42,1870.69,1889.45,1867.97,26889290070.0,,,2,8935917964755.87,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-08,Индекс МосБиржи,Индекс МосБиржи,1874.21,1869.49,1874.45,1851.63,33402130491.0,,,2,8963589595030.75,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-09,Индекс МосБиржи,Индекс МосБиржи,1883.34,1873.26,1888.92,1866.3,25386395503.0,,,2,9007286394121.9,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-13,Индекс МосБиржи,Индекс МосБиржи,1861.27,1871.07,1871.29,1857.26,29671134220.0,,,2,8901734027006.35,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-14,Индекс МосБиржи,Индекс МосБиржи,1838.32,1861.5,1862.3,1834.51,36461031355.0,,,2,8791969905009.58,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-15,Индекс МосБиржи,Индекс МосБиржи,1817.82,1833.42,1833.42,1774.56,90850626608.0,,,2,8693913878671.4,RUB,4782605957.6012,3,
SNDX,IMOEX,2017-06-16,Индекс МосБиржи,Индекс МосБиржи,1822.91,1818.87,1833.7,1811.45,40514022653.0,,,2,8448599298172.57,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-19,Индекс МосБиржи,Индекс МосБиржи,1849.78,1820.83,1851.7,1820.11,26321139977.0,,,2,8573150487975.8,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-20,Индекс МосБиржи,Индекс МосБиржи,1857.96,1850.38,1870.56,1846.7,33485030802.0,,,2,8611038642722.19,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-21,Индекс МосБиржи,Индекс МосБиржи,1850.81,1858.24,1861.03,1844.06,32260874865.0,,,2,8577920356446.0,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-22,Индекс МосБиржи,Индекс МосБиржи,1860.05,1842.62,1863.42,1836.02,32802839592.0,,,2,8620736540600.03,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-23,Индекс МосБиржи,Индекс МосБиржи,1867.46,1859.63,1876.36,1850.22,26546657419.0,,,2,8655068786593.45,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-26,Индекс МосБиржи,Индекс МосБиржи,1860.39,1870.33,1880.11,1857.03,22580884817.0,,,2,8622296916546.46,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-27,Индекс МосБиржи,Индекс МосБиржи,1878.94,1857.24,1884.41,1849.42,26711284361.0,,,2,8708306666162.68,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-28,Индекс МосБиржи,Индекс МосБиржи,1891.98,1877.04,1893.65,1864.88,24870797072.0,,,2,8768736407897.46,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-29,Индекс МосБиржи,Индекс МосБиржи,1881.04,1896.12,1902.8,1877.13,27268675444.0,,,2,8718030822121.67,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-06-30,Индекс МосБиржи,Индекс МосБиржи,1879.5,1879.16,1895.98,1877.57,31119075504.0,,,2,8710890113342.5,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-03,Индекс МосБиржи,Индекс МосБиржи,1902.59,1886.72,1902.59,1881.98,21689196815.0,,,2,8817887195163.01,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-04,Индекс МосБиржи,Индекс МосБиржи,1917.4,1902.64,1919.23,1899.17,23689847047.0,,,2,8886515149970.62,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-05,Индекс МосБиржи,Индекс МосБиржи,1921.38,1917.36,1924.53,1912.31,27620038524.0,,,2,8904976885236.63,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-06,Индекс МосБиржи,Индекс МосБиржи,1923.22,1920.59,1929.43,1911.96,31039714289.0,,,2,8913495173613.04,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-07,Индекс МосБиржи,Индекс МосБиржи,1912.48,1906.72,1914.29,1897.87,32083641556.0,,,2,8863711128924.74,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-10,Индекс МосБиржи,Индекс МосБиржи,1925.74,1912.76,1928.1,1908.99,28979604237.0,,,2,8925191063861.25,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-11,Индекс МосБиржи,Индекс МосБиржи,1937.64,1927.34,1938.11,1919.19,28624181902.0,,,2,8980341601301.6,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-12,Индекс МосБиржи,Индекс МосБиржи,1954.39,1938.36,1957.02,1938.36,36305532786.0,,,2,9057959689705.89,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-13,Индекс МосБиржи,Индекс МосБиржи,1959.91,1951.66,1963.37,1946.61,36308674211.0,,,2,9083564670691.69,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-14,Индекс МосБиржи,Индекс МосБиржи,1960.69,1959.86,1967.6,1955.09,25452592793.0,,,2,9087185354841.05,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-17,Индекс МосБиржи,Индекс МосБиржи,1959.11,1963.29,1972.49,1949.55,26054621581.0,,,2,9079849380448.03,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-18,Индекс МосБиржи,Индекс МосБиржи,1947.71,1956.56,1966.86,1944.81,28468668592.0,,,2,9026988884555.76,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-19,Индекс МосБиржи,Индекс МосБиржи,1951.89,1929.67,1951.89,1925.7,29405243087.0,,,2,9046403215859.86,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-20,Индекс МосБиржи,Индекс МосБиржи,1946.51,1952.1,1959.33,1941.38,24831080038.0,,,2,9021454763696.39,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-21,Индекс МосБиржи,Индекс МосБиржи,1925.13,1946.19,1946.19,1921.0,24534471295.0,,,2,8922342347773.69,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-24,Индекс МосБиржи,Индекс МосБиржи,1931.75,1921.52,1934.25,1914.6,28107906199.0,,,2,8953048508028.97,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-25,Индекс МосБиржи,Индекс МосБиржи,1923.73,1931.92,1936.25,1913.24,29664231265.0,,,2,8915869030130.08,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-26,Индекс МосБиржи,Индекс МосБиржи,1933.1,1928.13,1938.56,1923.9,25183526803.0,,,2,8959307103584.41,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-27,Индекс МосБиржи,Индекс МосБиржи,1945.12,1935.12,1945.12,1935.12,25403119121.0,,,2,9015013036528.31,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-28,Индекс МосБиржи,Индекс МосБиржи,1916.75,1940.79,1940.79,1904.26,31617475393.0,,,2,8883508703961.21,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-07-31,Индекс МосБиржи,Индекс МосБиржи,1919.53,1917.34,1930.27,1904.56,32794752904.0,,,2,8896414417723.99,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-01,Индекс МосБиржи,Индекс МосБиржи,1940.14,1924.77,1948.62,1924.77,31002671935.0,,,2,8991940212350.09,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-02,Индекс МосБиржи,Индекс МосБиржи,1965.48,1940.95,1966.97,1940.77,30249728706.0,,,2,9109381669704.67,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-03,Индекс МосБиржи,Индекс МосБиржи,1965.29,1965.56,1976.36,1961.38,26140336130.0,,,2,9108478600758.94,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-04,Индекс МосБиржи,Индекс МосБиржи,1953.49,1962.46,1962.46,1950.57,22707183015.0,,,2,9053809448944.79,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-07,Индекс МосБиржи,Индекс МосБиржи,1970.37,1953.62,1970.96,1953.62,23784276377.0,,,2,9132051679673.68,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-08,Индекс МосБиржи,Индекс МосБиржи,1989.61,1970.3,1989.77,1969.75,27593270851.0,,,2,9221215839439.62,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-09,Индекс МосБиржи,Индекс МосБиржи,1975.91,1985.31,1987.95,1973.08,26564079195.0,,,2,9157718416723.64,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-10,Индекс МосБиржи,Индекс МосБиржи,1960.23,1977.15,1983.74,1959.05,22287880106.0,,,2,9085055787347.0,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-11,Индекс МосБиржи,Индекс МосБиржи,1944.83,1953.56,1953.56,1933.69,31894440896.0,,,2,9013663390671.18,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-14,Индекс МосБиржи,Индекс МосБиржи,1951.75,1947.69,1960.38,1946.67,18662401272.0,,,2,9045756044398.59,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-15,Индекс МосБиржи,Индекс МосБиржи,1950.28,1950.42,1952.6,1938.58,20469517277.0,,,2,9038911026234.87,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-16,Индекс МосБиржи,Индекс МосБиржи,1942.88,1952.11,1957.62,1941.07,32207183200.0,,,2,9004620949799.75,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-17,Индекс МосБиржи,Индекс МосБиржи,1941.52,1941.55,1947.95,1936.95,18614476088.0,,,2,8998305462416.9,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-18,Индекс МосБиржи,Индекс МосБиржи,1930.71,1937.51,1937.51,1921.34,25282259050.0,,,2,8948201248484.63,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-21,Индекс МосБиржи,Индекс МосБиржи,1937.66,1932.25,1943.78,1932.25,20365982791.0,,,2,8980415681984.22,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-22,Индекс МосБиржи,Индекс МосБиржи,1947.4,1939.95,1948.28,1938.9,25904806192.0,,,2,9025594699445.43,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-23,Индекс МосБиржи,Индекс МосБиржи,1958.52,1947.77,1958.58,1944.3,28660843505.0,,,2,9077130809904.82,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-24,Индекс МосБиржи,Индекс МосБиржи,1973.5,1958.83,1973.5,1958.83,29123932717.0,,,2,9146551595109.67,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-25,Индекс МосБиржи,Индекс МосБиржи,1979.14,1973.44,1981.79,1973.39,31208673629.0,,,2,9172660779934.14,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-28,Индекс МосБиржи,Индекс МосБиржи,1987.15,1978.79,1987.23,1972.76,20300626389.0,,,2,9209782364496.71,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-29,Индекс МосБиржи,Индекс МосБиржи,1989.12,1986.1,1989.12,1967.11,30461927222.0,,,2,9218950293255.8,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-30,Индекс МосБиржи,Индекс МосБиржи,2008.88,1993.0,2009.29,1988.78,38389640750.0,,,2,9310528118128.28,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-08-31,Индекс МосБиржи,Индекс МосБиржи,2022.22,2006.07,2030.86,2001.66,48267718427.0,,,2,9372339310755.83,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-01,Индекс МосБиржи,Индекс МосБиржи,2010.98,2021.93,2030.37,2008.49,30776971787.0,,,2,9320225876158.34,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-04,Индекс МосБиржи,Индекс МосБиржи,2003.32,2005.08,2012.29,1999.84,21225818753.0,,,2,9284758081939.79,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-05,Индекс МосБиржи,Индекс МосБиржи,2004.02,2005.23,2014.03,1995.94,30737265410.0,,,2,9287970467206.03,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-06,Индекс МосБиржи,Индекс МосБиржи,2014.6,2001.97,2015.63,1992.68,32869337151.0,,,2,9337017518256.81,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-07,Индекс МосБиржи,Индекс МосБиржи,2010.17,2017.52,2025.37,2010.17,31634591463.0,,,2,9316512353317.45,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-08,Индекс МосБиржи,Индекс МосБиржи,2032.75,2010.55,2037.48,2010.55,38258005714.0,,,2,9421162792105.59,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-11,Индекс МосБиржи,Индекс МосБиржи,2044.13,2038.78,2049.07,2032.92,36317540552.0,,,2,9473868276457.69,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-12,Индекс МосБиржи,Индекс МосБиржи,2058.8,2045.85,2059.96,2044.07,31288398754.0,,,2,9541891917786.31,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-13,Индекс МосБиржи,Индекс МосБиржи,2054.19,2059.4,2072.96,2054.19,38010560083.0,,,2,9520497971818.24,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-14,Индекс МосБиржи,Индекс МосБиржи,2052.25,2054.66,2055.93,2036.22,31569273510.0,,,2,9511542707154.15,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-15,Индекс МосБиржи,Индекс МосБиржи,2053.81,2051.47,2061.6,2041.28,36433180483.0,,,2,9518756726665.57,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-18,Индекс МосБиржи,Индекс МосБиржи,2059.08,2055.41,2062.75,2053.6,27791911849.0,,,2,9543161362757.82,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-19,Индекс МосБиржи,Индекс МосБиржи,2048.99,2057.36,2059.16,2046.61,28946462606.0,,,2,9496408325011.35,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-20,Индекс МосБиржи,Индекс МосБиржи,2057.53,2048.86,2058.08,2044.23,35396601120.0,,,2,9536009944621.06,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-21,Индекс МосБиржи,Индекс МосБиржи,2060.24,2056.27,2066.41,2051.68,33057559698.0,,,2,9548540285350.49,RUB,4634679116.5022,3,
SNDX,IMOEX,2017-09-22,Индекс МосБиржи,Индекс МосБиржи,2051.63,2059.01,2059.01,2046.35,28074449954.0,,,2,9430627208926.85,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-09-25,Индекс МосБиржи,Индекс МосБиржи,2069.11,2050.52,2070.82,2046.01,36034399685.0,,,2,9510980886999.16,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-09-26,Индекс МосБиржи,Индекс МосБиржи,2071.13,2071.62,2086.65,2070.49,40745873808.0,,,2,9520276362266.63,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-09-27,Индекс МосБиржи,Индекс МосБиржи,2081.12,2072.27,2085.14,2065.79,29664329304.0,,,2,9566204218166.66,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-09-28,Индекс МосБиржи,Индекс МосБиржи,2071.64,2080.73,2084.39,2068.54,25543129539.0,,,2,9522641671665.97,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-09-29,Индекс МосБиржи,Индекс МосБиржи,2077.19,2071.33,2077.28,2068.39,25879486788.0,,,2,9548155212444.74,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-02,Индекс МосБиржи,Индекс МосБиржи,2075.72,2077.16,2083.43,2072.72,23781336284.0,,,2,9541393643467.94,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-03,Индекс МосБиржи,Индекс МосБиржи,2076.81,2076.53,2084.03,2072.83,29271290869.0,,,2,9546394307545.2,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-04,Индекс МосБиржи,Индекс МосБиржи,2077.09,2076.5,2080.05,2068.73,22612073883.0,,,2,9547673170156.81,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-05,Индекс МосБиржи,Индекс МосБиржи,2088.32,2076.78,2088.64,2071.19,31196036315.0,,,2,9599278210413.51,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-06,Индекс МосБиржи,Индекс МосБиржи,2093.86,2089.39,2103.05,2089.39,29518982080.0,,,2,9624743537113.42,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-09,Индекс МосБиржи,Индекс МосБиржи,2096.29,2094.16,2100.29,2086.74,21834093292.0,,,2,9635938313754.12,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-10,Индекс МосБиржи,Индекс МосБиржи,2086.91,2096.35,2096.35,2084.49,20851365341.0,,,2,9592809380062.64,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-11,Индекс МосБиржи,Индекс МосБиржи,2101.07,2087.47,2103.29,2087.07,34018959291.0,,,2,9657914795245.32,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-12,Индекс МосБиржи,Индекс МосБиржи,2094.96,2101.33,2101.33,2090.86,25726422026.0,,,2,9629798080813.91,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-13,Индекс МосБиржи,Индекс МосБиржи,2098.77,2094.94,2105.64,2092.4,27709775824.0,,,2,9647331849998.52,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-16,Индекс МосБиржи,Индекс МосБиржи,2106.39,2102.25,2106.39,2098.07,27713508271.0,,,2,9682351419777.72,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-17,Индекс МосБиржи,Индекс МосБиржи,2092.57,2105.74,2106.49,2086.41,28669238613.0,,,2,9618823252571.18,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-18,Индекс МосБиржи,Индекс МосБиржи,2094.4,2091.4,2101.35,2086.45,31229047361.0,,,2,9627261744157.34,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-19,Индекс МосБиржи,Индекс МосБиржи,2072.73,2094.56,2099.66,2071.6,29049131346.0,,,2,9527631790900.55,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-20,Индекс МосБиржи,Индекс МосБиржи,2071.83,2076.29,2079.64,2067.91,31894760682.0,,,2,9523512215809.27,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-23,Индекс МосБиржи,Индекс МосБиржи,2063.81,2073.55,2078.59,2060.43,25549512657.0,,,2,9486626177496.0,RUB,4596659342.065601,3,
SNDX,IMOEX,2017-10-24,Индекс МосБиржи,Индекс МосБиржи,2061.79,2064.07,2066.21,2057.69,26577228482.0,,,2,9477339059146.35,RUB,4596659342.065601,3,
